"404","N5","か","か : particule interrogative / énumérative","Utilisée en fin de phrase pour poser une question, ou entre deux noms pour exprimer un choix (ou).","Phrase + か / Nom + か + Nom","玉ねぎか大蒜かじゃが芋。\
Oignon, ail ou pommes de terre。\
この穿山甲は親切ですか。\
Ce pangolin est-il gentil？"
"405","N5","から / まで","から・まで : depuis / jusqu’à","・から indique un point de départ dans l’espace ou le temps : depuis ~\
・まで indique un point d’arrivée : jusqu’à ~\
Souvent utilisés ensemble pour exprimer une durée ou un trajet complet","Nom + から / Nom + まで","雪は月曜日から金曜日まで降った。\
Il a neigé de lundi à vendredi。\
朝から晩まで。\
Du matin au soir。\
空港まで送るよ。\
Je t’emmène jusqu’à l’aéroport。"
"406","N5","から / ので","から・ので : parce que / comme","・から exprime une cause factuelle ou personnelle\
・ので est plus poli et objectif\
ので n’est pas compatible avec des phrases exprimant un souhait, une suggestion ou une opinion personnelle forte","Phrase (neutre) + から / ので","彼は本を読んでいるからそっとしておこう。\
Comme il lit un livre, laissons-le tranquille。\
彼は病気なので顔色が悪い。\
Il est malade, donc il a mauvaise mine。\
貧しいので買えない。\
Je ne peux pas l’acheter car je suis pauvre。"
"407","N5","〜ことができる","〜ことができる : pouvoir faire quelque chose (capacité)","Exprime la capacité ou possibilité de faire une action. Variante neutre et formelle de la forme potentielle (~られる).","Verbe neutre + ことができる","質問にちゃんと答えることができませんでした。\
Je n’ai pas pu répondre correctement à la question。\
彼は英語を話すことができますか。\
Peut-il parler anglais？"
"408","N5","〜まえに","〜前に : avant de ~","Exprime qu’une action a lieu avant une autre. Souvent utilisée pour exprimer une précaution ou une séquence logique.","Verbe neutre + 前に\
Nom + の前に","彼女は食事の前に汚れた手を洗った。\
Elle a lavé ses mains sales avant le repas。\
彼は答える前にためらった。\
Il a hésité avant de répondre。"
"409","N5","も","も : aussi / non plus / également","Exprime la répétition, la similarité ou l’ajout (affirmatif ou négatif). Peut remplacer は ou が selon le cas, et se combiner avec に, で, から…","Nom + も","私も１７歳です。\
Moi aussi j’ai 17 ans。\
あなたが行かないなら私も行きません。\
Si tu n’y vas pas, moi non plus。\
私にも同じものをください。\
Donnez-moi la même chose, s’il vous plaît。"
"410","N5","もう / まだ","もう・まだ : déjà / ne ~ plus / encore / pas encore","Deux adverbes très utilisés qui changent de sens selon l'affirmation ou la négation du verbe :\
・もう + verbe affirmatif : déjà\
・もう + verbe négatif : ne ~ plus\
・まだ + verbe affirmatif : encore\
・まだ + verbe négatif : pas encore","もう / まだ + verbe (affirmatif ou négatif)","宿題はもう終わりましたか。\
As-tu déjà fini tes devoirs？\
もう彼に会わない。\
Je ne le verrai plus。\
私の腕はまだ痛む。\
Mon bras me fait encore mal。\
彼はまだ来ない。\
Il n'est pas encore venu。"
"411","N5","〜てもいいです","Verbe -て + もいいです : demander ou donner la permission","Exprime l’autorisation de faire quelque chose. Peut aussi exprimer qu’on peut **ne pas faire** une action (en forme négative). Niveau de politesse ajustable (ex. : もよろしいです).","Verbe en 〜て + もいいです (ou forme négative en なくて + もいいです)","入ってもいいですか。\
Puis-je entrer？\
窓を開けてもかまわないでしょうか。\
Puis-je ouvrir la fenêtre？\
一生懸命勉強しなくてもいいです。\
Tu peux ne pas travailler aussi dur。"
"412","N5","もっとも / いちばん / 最","最も・一番・最〜 : le plus ~ (superlatif)","Permettent d’exprimer un degré maximal. 最も est plus formel que 一番. Certains mots sont déjà des superlatifs préfabriqués avec 最 (最高, 最悪…).","最も / 一番 + adjectif\
最 + adjectif + の + nom","パリは世界で最も美しい街である。\
Paris est la plus belle ville du monde。\
太陽は一番明るい星だ。\
Le Soleil est l’étoile la plus brillante。\
日曜日が一週間の最初の日です。\
Dimanche est le premier jour de la semaine。"
"413","N5","など","など : etc., entre autres, par exemple","Permet de donner une énumération non exhaustive ou de minimiser des exemples. Se traduit par « entre autres », « etc. », « comme par exemple ».","Nom + など","事故などはなにもありませんでした。\
Je n’ai eu aucun accident ou autre chose de ce genre。\
２、４、６などは偶数です。\
2, 4, 6, etc. sont des nombres pairs。\
学生、教師、事務員などがいた。\
Il y avait des étudiants, des professeurs, des employés, etc。"
"414","N5","〜なければなりません","〜なければなりません : il faut que ~ / devoir ~","Exprime une obligation forte. Formel et utilisé dans les consignes, les règles. Des formes plus familières existent (なきゃ, なくちゃ).","Verbe en forme négative 〜ない → remplacer ない par なければなりません (ou variantes)","早く寝なければいけない。\
Il faut se coucher tôt。\
帰らなきゃ。\
Je dois rentrer。\
道を渡るときは注意しなければなりません。\
Il faut faire attention en traversant la rue。"
"415","N5","〜なる","〜なる : devenir / changer d’état","Exprime une transformation progressive ou un changement d’état (physique, social, temporel…). Se conjugue comme un verbe godan.","Nom + に + なる\
Adj. en -な : な → に + なる\
Adj. en -い : い → く + なる","大きくなったら英語の先生になりたい。\
Quand je serai grand, je veux devenir prof d’anglais。\
年を取れば取るほど言語の習得は難しくなる。\
Plus on vieillit, plus c’est dur d’apprendre une langue。"
"416","N5","〜ね","〜ね : particule de confirmation, nuance douce","Particule de fin de phrase qui invite l’accord ou adoucit le propos. Peut aussi servir à attirer l’attention (au début d’une phrase).","Phrase + ね","よい天気ですね。\
Il fait beau, n’est-ce pas。\
明日来てね。\
Viens demain, ok？\
ね、いま何時？\
Hé, il est quelle heure？"
"417","N5","に","に : particule de lieu, de direction, de destinataire","Utilisée pour marquer : lieu d’existence / direction / moment précis / destinataire / complément indirect. Très polyvalente !","Nom + に","彼女に言うな。\
Ne le dis pas à elle。\
６時半に目を覚まします。\
Je me réveille à 6h30。\
猿は木に登る。\
Les singes grimpent aux arbres。"
"418","N5","〜の","〜の : possession / complément du nom / interrogation douce","Particule de liaison très utilisée :\
・Possession (comme 'de')\
・Complément du nom\
・Version adoucie d’une question informelle (surtout à l’oral)","Nom / adj. + の + nom\
Phrase + の","私のです。\
C’est à moi。\
何時に来るの？\
Tu viens à quelle heure？\
沢山の人がいた。\
Il y avait beaucoup de monde。"
"419","N5","〜のです / 〜んです","〜のです・〜んです : nuance explicative ou émotionnelle","Ajoute une valeur explicative, un sentiment ou une politesse. Très utilisé pour justifier un fait ou montrer son implication personnelle. Oral : 〜んです。","Phrase neutre + のです / んです","教師になったのです。\
C’est parce que j’aime les enfants que je suis devenu prof。\
働かれているんですか？\
Vous travaillez ici, n’est-ce pas？"
"420","N5","〜と","〜と : et / avec / si (conditionnel) / citation","Particule ultra-polyvalente qui sert à :\
1. Relier deux noms de façon exhaustive (et)\
2. Exprimer un accompagnement (avec)\
3. Introduire une citation (pensée ou parole)\
4. Exprimer une condition logique (si ~, alors ~)","Nom + と + nom / Phrase + と + verbe","猫と犬を飼っている。\
Nous avons un chat et un chien。\
彼女と結婚することに決めた。\
Il a décidé de se marier avec elle。\
このボタンを押すと機械が作動します。\
Si tu appuies sur ce bouton, la machine démarre。"
"421","N5","〜という","〜という : appelé ~ / qui s’appelle ~","Permet de définir ou renommer quelque chose avec un mot ou nom. Très courant pour introduire des titres ou termes spécifiques.","Nom + という + nom","P.S.という文字は何を表していますか。\
Que signifie P.S. ?\
佐藤さんという人があなたを待っています。\
Une personne nommée M. Satō vous attend。"
"422","N5","〜と思います / どう思います","〜と思います / どう思います : je pense que ~ / qu’en penses-tu ?","・〜と思います : pour donner son avis\
・〜についてどう思いますか : pour demander l’avis de l’autre","Phrase neutre + と思います\
Nom + (について) + どう思いますか","列車はすぐに来ると思います。\
Je pense que le train va bientôt arriver。\
日本の経済についてどう思いますか。\
Que penses-tu de l’économie japonaise？"
"423","N5","〜つもりです","〜つもりです : avoir l’intention de ~","Permet d’exprimer l’intention ou le projet de faire quelque chose. Se conjugue avec です pour rester poli.","Verbe neutre + つもりです","来週海へ行くつもりです。\
J’ai l’intention d’aller à la mer la semaine prochaine。\
私は成功するつもりだった。\
J’avais l’intention de réussir。"
"424","N5","〜たことがある","Verbe -た + ことがある : avoir déjà fait ~","Exprime une expérience vécue au moins une fois. Ne précise pas quand exactement.","Verbe en 〜た + ことがある","野球をしたことがありますか。\
As-tu déjà joué au baseball？\
香港は一度行ったことがあります。\
Je suis déjà allé une fois à Hong Kong。"
